cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,empleado_id,nombre_comercial,activo,fecha_alta,fecha_baja
849,Gasolinera Ugarte,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2021-11-05,2022-12-09
850,Restaurante Estrada,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-08-14,
851,Bar Ayllón,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-08-25,
852,Bar Taboada,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-07-14,
853,Bar Jordá,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-02-17,
854,Bar Pavón,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-11-21,
855,Tienda Albero,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-11-15,
856,Bar Comas,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2019-01-06,
857,Bar Atienza,Bar,8,Getafe,15,Simón Coello,Sí,2025-06-07,
858,Restaurante Cabanillas,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2022-09-28,
859,Restaurante Artigas,Restaurante,9,Leganés,15,Simón Coello,No,2024-07-10,2024-07-27
860,Bar Maza,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-12-09,
861,Supermercado Puga,Supermercado,12,Fuenlabrada,17,Armando Caparrós,No,2020-08-07,2020-11-23
862,Restaurante Toro,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-01-29,
863,Bar Arnal,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2023-09-15,
864,Supermercado Ojeda,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2023-03-23,
865,Tienda Ferrero,Tienda,8,Getafe,15,Simón Coello,Sí,2024-05-13,
866,Restaurante Perales,Restaurante,8,Getafe,15,Simón Coello,Sí,2025-05-25,
867,Tienda Anglada,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-12-09,
868,Supermercado Mata,Supermercado,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-11-04,
869,Gasolinera Contreras,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2020-03-15,
870,Bar Vila,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2021-05-29,
871,Restaurante Blanes,Restaurante,8,Getafe,15,Simón Coello,No,2017-01-06,2020-12-06
872,Bar Codina,Bar,10,Móstoles,16,Baltasar Navas,Sí,2020-01-31,
873,Bar Montoya,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2020-12-24,
874,Gasolinera Borja,Gasolinera,6,Alcobendas,13,Bernarda Gallo,Sí,2025-01-02,
875,Bar Priego,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-08-19,
876,Bar Bermejo,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2019-05-15,
877,Tienda Muñoz,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-09-29,
878,Bar Borja,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-05-28,
879,Gasolinera Monreal,Gasolinera,10,Móstoles,16,Baltasar Navas,Sí,2024-02-07,
880,Tienda Amor,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-09-19,
881,Supermercado Suarez,Supermercado,8,Getafe,15,Simón Coello,Sí,2019-07-31,
882,Tienda Tovar,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-06-30,
883,Bar Salmerón,Bar,10,Móstoles,16,Baltasar Navas,Sí,2020-04-04,
884,Restaurante Granados,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2019-09-19,
885,Supermercado Adán,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2016-08-24,
886,Bar Salom,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2018-01-21,
887,Tienda Andreu,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2019-04-24,
888,Tienda Fuertes,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2023-12-01,
889,Bar Rico,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2022-07-21,
890,Tienda Andrés,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2023-09-11,
891,Bar Guzmán,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-09-01,
892,Tienda Diaz,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-06-25,
893,Supermercado Blasco,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2024-03-30,
894,Tienda Aliaga,Tienda,1,Madrid Centro,8,Perla Arenas,No,2024-02-13,2024-09-19
895,Bar Guillen,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2017-08-03,
896,Tienda Corral,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2020-04-16,
897,Bar Jaume,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-05-03,
898,Restaurante Dominguez,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2022-01-25,
899,Bar Miró,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2024-10-26,
900,Tienda Suárez,Tienda,9,Leganés,15,Simón Coello,Sí,2024-12-01,
901,Bar Cañas,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2017-07-25,
902,Bar Alcolea,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-04-12,
903,Restaurante Sancho,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-09-08,
904,Supermercado Quesada,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2020-06-23,
905,Gasolinera Ruiz,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2025-10-13,
906,Bar Barroso,Bar,10,Móstoles,16,Baltasar Navas,Sí,2021-11-08,
907,Tienda Vicente,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2021-06-07,
908,Gasolinera Zamora,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2025-11-09,
909,Restaurante Fonseca,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-08-25,
910,Supermercado Porta,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2023-03-08,
911,Bar Paz,Bar,8,Getafe,15,Simón Coello,Sí,2022-03-04,
912,Bar Castilla,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2022-01-16,
913,Bar Jaume,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2019-05-27,
914,Tienda Pineda,Tienda,8,Getafe,15,Simón Coello,Sí,2020-09-07,
915,Supermercado Abella,Supermercado,11,Alcorcón,16,Baltasar Navas,Sí,2016-08-07,
916,Bar Anguita,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2023-04-03,2025-06-15
917,Bar Miguel,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2018-09-29,2021-05-17
918,Bar Zabala,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2023-05-22,
919,Bar Bernat,Bar,3,Madrid Sur,10,Marcelino Palacio,No,2024-01-20,2024-11-27
920,Tienda Prada,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-08-27,
921,Bar Pazos,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2016-10-28,
922,Tienda Rincón,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2017-11-24,
923,Bar Almazán,Bar,8,Getafe,15,Simón Coello,Sí,2020-12-22,
924,Bar Baró,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2024-10-05,
925,Restaurante Mena,Restaurante,8,Getafe,15,Simón Coello,Sí,2021-10-23,
926,Tienda Cámara,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2019-09-24,
927,Tienda Alsina,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-08-16,
928,Bar Arco,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2021-11-16,
929,Supermercado Montesinos,Supermercado,12,Fuenlabrada,17,Armando Caparrós,Sí,2020-02-10,
930,Bar Pombo,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-11-06,
931,Bar Alfaro,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-11-04,
932,Restaurante Tur,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2021-08-30,
933,Restaurante Niño,Restaurante,8,Getafe,15,Simón Coello,Sí,2020-12-10,
934,Bar Cáceres,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2024-04-04,
935,Bar Salvador,Bar,8,Getafe,15,Simón Coello,Sí,2023-04-24,
936,Tienda Cuéllar,Tienda,3,Madrid Sur,10,Marcelino Palacio,No,2025-02-21,2025-08-06
937,Tienda Luz,Tienda,8,Getafe,15,Simón Coello,Sí,2020-12-08,
938,Restaurante Espejo,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2022-01-25,
939,Restaurante Cabanillas,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-11-18,
940,Bar Gimenez,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2017-01-20,
941,Bar Olmo,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2021-10-10,
942,Bar Herranz,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2019-12-18,
943,Tienda Acero,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2024-04-11,
944,Bar Salinas,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2025-11-13,
945,Tienda Arenas,Tienda,1,Madrid Centro,8,Perla Arenas,No,2018-07-22,2023-07-18
946,Restaurante Garcés,Restaurante,8,Getafe,15,Simón Coello,Sí,2017-11-20,
947,Bar Noguera,Bar,9,Leganés,15,Simón Coello,Sí,2023-12-09,
948,Restaurante Villena,Restaurante,8,Getafe,15,Simón Coello,No,2022-04-10,2022-11-14
949,Restaurante Corbacho,Restaurante,12,Fuenlabrada,17,Armando Caparrós,Sí,2017-06-17,
950,Bar Pacheco,Bar,6,Alcobendas,13,Bernarda Gallo,No,2018-07-04,2023-10-07
951,Tienda Parra,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2025-11-09,
952,Tienda Quesada,Tienda,4,Madrid Este,11,Tristán Laguna,No,2021-01-08,2022-06-13
953,Gasolinera Arroyo,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-05-22,
954,Bar Manuel,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-06-08,
955,Bar Borrego,Bar,8,Getafe,15,Simón Coello,Sí,2025-03-11,
956,Bar Haro,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-04-09,
957,Bar Olivares,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-12-17,
958,Bar Cases,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-02-05,
959,Bar Aranda,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2022-12-17,
960,Supermercado Baena,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-07-04,
961,Supermercado Bermúdez,Supermercado,12,Fuenlabrada,17,Armando Caparrós,Sí,2017-02-20,
962,Bar Polo,Bar,10,Móstoles,16,Baltasar Navas,Sí,2016-07-10,
963,Tienda Alsina,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-06-07,
964,Bar Mateo,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-10-07,
965,Tienda Alfaro,Tienda,8,Getafe,15,Simón Coello,Sí,2020-12-03,
966,Restaurante Sarabia,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2024-05-26,
967,Tienda Corbacho,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-10-16,
968,Bar Guillen,Bar,2,Madrid Norte,9,Carolina Lopez,No,2024-01-26,2025-09-28
969,Bar Duque,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-10-05,
970,Restaurante Parejo,Restaurante,11,Alcorcón,16,Baltasar Navas,Sí,2016-08-02,
971,Tienda Cánovas,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-08-17,
972,Bar Iborra,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2022-05-06,
973,Bar Mosquera,Bar,8,Getafe,15,Simón Coello,Sí,2020-11-15,
974,Bar Carbajo,Bar,9,Leganés,15,Simón Coello,Sí,2021-06-09,
975,Bar Casado,Bar,9,Leganés,15,Simón Coello,Sí,2017-01-08,
976,Supermercado Sevillano,Supermercado,1,Madrid Centro,8,Perla Arenas,No,2024-04-26,2024-07-31
977,Bar Dominguez,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2019-11-28,
978,Bar Vilanova,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2018-05-05,
979,Bar Tejedor,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2017-12-25,
980,Supermercado Mínguez,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2020-10-21,
981,Bar Ponce,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-12-07,
982,Bar Dueñas,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-10-06,
983,Bar Guitart,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-10-03,
984,Bar Merino,Bar,9,Leganés,15,Simón Coello,Sí,2019-10-16,
985,Gasolinera Teruel,Gasolinera,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-06-04,
986,Bar Ballester,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2025-10-16,
987,Tienda Sarmiento,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-05-09,
988,Supermercado Casares,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2021-12-06,
989,Gasolinera Asensio,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2024-04-10,
990,Restaurante Girón,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2025-11-06,2025-12-04
991,Restaurante Daza,Restaurante,8,Getafe,15,Simón Coello,Sí,2021-06-16,
992,Restaurante Orozco,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2021-11-07,
993,Tienda Carlos,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2020-12-19,
994,Bar Ferrer,Bar,9,Leganés,15,Simón Coello,Sí,2017-12-26,
995,Bar Marquez,Bar,8,Getafe,15,Simón Coello,Sí,2017-09-24,
996,Gasolinera Salgado,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2021-04-28,
997,Bar Villalobos,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2018-02-10,
998,Bar Bustos,Bar,8,Getafe,15,Simón Coello,Sí,2021-01-08,
999,Bar Gonzalez,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-02-07,
1000,Bar Salgado,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2020-09-13,
1001,Restaurante Escobar,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-01-23,
1002,Bar Zamora,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2025-05-08,
1003,Bar Mateo,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-03-04,
1004,Bar Ríos,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-11-23,
1005,Bar Grau,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-07-20,
1006,Bar Cueto,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2019-05-30,
1007,Bar Pinedo,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2024-09-21,
1008,Gasolinera Anaya,Gasolinera,2,Madrid Norte,9,Carolina Lopez,No,2017-09-29,2018-01-15
1009,Bar Cantón,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2020-10-12,
1010,Supermercado Crespo,Supermercado,8,Getafe,15,Simón Coello,Sí,2020-08-25,
1011,Tienda Camps,Tienda,11,Alcorcón,16,Baltasar Navas,Sí,2019-04-11,
1012,Restaurante Portillo,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2016-09-06,
1013,Bar Torrecilla,Bar,10,Móstoles,16,Baltasar Navas,Sí,2019-06-25,
1014,Gasolinera Francisco,Gasolinera,4,Madrid Este,11,Tristán Laguna,No,2023-08-13,2025-12-25
1015,Bar Bonet,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-05-13,
1016,Tienda Manuel,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2024-07-29,
1017,Restaurante Pinto,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2021-08-21,
1018,Bar Zabala,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2018-10-21,
1019,Bar Goñi,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-01-03,
1020,Bar Camacho,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2024-09-05,
1021,Supermercado Villaverde,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-06-12,
1022,Tienda Solana,Tienda,12,Fuenlabrada,17,Armando Caparrós,Sí,2019-05-28,
1023,Tienda Barrena,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2017-08-04,
1024,Bar Alegre,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-11-26,
1025,Tienda Castell,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2023-03-18,
1026,Bar Manzanares,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2016-12-25,
1027,Bar Pou,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-05-05,
1028,Restaurante Casanovas,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-12-29,
1029,Tienda Mendoza,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-09-14,
1030,Tienda Reyes,Tienda,11,Alcorcón,16,Baltasar Navas,Sí,2019-05-06,
1031,Tienda Quevedo,Tienda,1,Madrid Centro,8,Perla Arenas,No,2025-11-30,2025-12-05
1032,Bar Peiró,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-09-22,
1033,Tienda Pedrosa,Tienda,8,Getafe,15,Simón Coello,Sí,2019-06-22,
1034,Bar Revilla,Bar,6,Alcobendas,13,Bernarda Gallo,No,2018-10-18,2020-05-17
1035,Bar Ruiz,Bar,8,Getafe,15,Simón Coello,No,2023-08-06,2024-11-07
1036,Tienda Gallart,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2022-04-03,
1037,Bar Almagro,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-09-28,
1038,Tienda Albero,Tienda,9,Leganés,15,Simón Coello,Sí,2025-11-12,
1039,Bar Castell,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2017-02-24,
1040,Bar Espejo,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2017-10-01,
1041,Tienda Luque,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2023-09-12,
1042,Restaurante Villalba,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2024-05-26,
1043,Supermercado Ros,Supermercado,9,Leganés,15,Simón Coello,Sí,2021-12-04,
1044,Bar Puig,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-09-10,
1045,Tienda Rodríguez,Tienda,1,Madrid Centro,8,Perla Arenas,No,2021-04-16,2022-11-25
1046,Bar Cabeza,Bar,11,Alcorcón,16,Baltasar Navas,No,2022-07-27,2024-07-08
1047,Gasolinera Ródenas,Gasolinera,4,Madrid Este,11,Tristán Laguna,No,2018-03-17,2023-09-26
1048,Restaurante Muñoz,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2022-06-04,
1049,Restaurante Esteve,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2024-06-09,
1050,Bar Perea,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-03-13,
1051,Gasolinera Olivera,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-06-08,
1052,Restaurante Espejo,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-03-08,
1053,Gasolinera Escrivá,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2024-04-07,
1054,Gasolinera Reig,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2018-07-10,
1055,Restaurante Coca,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-03-06,
1056,Bar Cañizares,Bar,2,Madrid Norte,9,Carolina Lopez,No,2023-02-17,2024-10-30
1057,Bar Cantón,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2017-10-29,
1058,Bar Saura,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-07-31,
1059,Tienda Tomás,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2021-04-01,
1060,Tienda Becerra,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2019-10-04,
1061,Bar Donoso,Bar,9,Leganés,15,Simón Coello,Sí,2022-05-02,
1062,Bar Vicente,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2023-04-10,
1063,Restaurante Frías,Restaurante,8,Getafe,15,Simón Coello,Sí,2016-11-30,
1064,Tienda Sanmartín,Tienda,5,Madrid Oeste,12,Manola Larrañaga,No,2019-03-23,2024-07-07
1065,Bar Garay,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-07-11,
1066,Bar Peña,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2017-02-12,
1067,Bar Fuentes,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2019-04-12,
1068,Tienda Bernat,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2021-01-29,
1069,Bar Bueno,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-12-23,
1070,Tienda Miró,Tienda,8,Getafe,15,Simón Coello,Sí,2017-08-02,
1071,Restaurante Segarra,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2017-04-18,
1072,Restaurante Cabrera,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2019-06-21,
1073,Supermercado Vilalta,Supermercado,8,Getafe,15,Simón Coello,Sí,2024-12-07,
1074,Bar Prats,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-11-05,
1075,Gasolinera Torrent,Gasolinera,11,Alcorcón,16,Baltasar Navas,Sí,2016-07-16,
1076,Supermercado Morales,Supermercado,1,Madrid Centro,8,Perla Arenas,No,2021-11-14,2022-04-05
1077,Bar Jáuregui,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2024-05-07,
1078,Bar Oller,Bar,11,Alcorcón,16,Baltasar Navas,No,2019-02-23,2020-04-21
1079,Bar Fabra,Bar,6,Alcobendas,13,Bernarda Gallo,No,2020-04-23,2025-05-28
1080,Tienda Anglada,Tienda,9,Leganés,15,Simón Coello,Sí,2018-03-08,
1081,Bar Baeza,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-10-03,
1082,Tienda Lobato,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2022-05-04,
1083,Bar Jove,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-08-10,
1084,Restaurante Tomé,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2019-03-20,
1085,Tienda Falcó,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2016-10-20,
1086,Supermercado Cerezo,Supermercado,6,Alcobendas,13,Bernarda Gallo,Sí,2025-07-16,
1087,Bar Porras,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-05-05,
1088,Bar Giralt,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2016-12-10,
1089,Bar Vara,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-10-12,
1090,Bar Báez,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-03-28,
1091,Restaurante Díez,Restaurante,12,Fuenlabrada,17,Armando Caparrós,Sí,2018-09-11,
1092,Bar Mate,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2023-10-09,
1093,Tienda Vendrell,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-01-25,
1094,Tienda Tamayo,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2018-08-15,
1095,Restaurante Prada,Restaurante,8,Getafe,15,Simón Coello,Sí,2021-05-25,
1096,Bar Clavero,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-04-06,
1097,Restaurante Salinas,Restaurante,8,Getafe,15,Simón Coello,Sí,2021-01-17,
1098,Tienda Baeza,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-06-14,
1099,Bar Andreu,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2024-09-12,
1100,Restaurante Carnero,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2022-12-13,
1101,Tienda Ugarte,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2016-08-07,
1102,Restaurante Casal,Restaurante,1,Madrid Centro,8,Perla Arenas,No,2017-11-18,2021-08-21
1103,Tienda Lopez,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2023-09-17,
1104,Bar Rios,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-03-20,
1105,Bar Baró,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2022-04-02,
1106,Bar Hernández,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-02-10,
1107,Supermercado Tejada,Supermercado,6,Alcobendas,13,Bernarda Gallo,Sí,2025-05-29,
1108,Tienda García,Tienda,8,Getafe,15,Simón Coello,Sí,2023-04-17,
1109,Bar Morera,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-09-09,
1110,Tienda Somoza,Tienda,11,Alcorcón,16,Baltasar Navas,Sí,2025-08-27,
1111,Bar Pérez,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-04-18,
1112,Tienda Laguna,Tienda,9,Leganés,15,Simón Coello,Sí,2020-02-05,
1113,Bar Ortiz,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2023-05-01,
1114,Tienda Barrena,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2019-05-05,
1115,Gasolinera Sobrino,Gasolinera,1,Madrid Centro,8,Perla Arenas,Sí,2016-11-16,
1116,Bar Rivas,Bar,9,Leganés,15,Simón Coello,Sí,2021-08-01,
1117,Bar Franco,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2019-03-11,
1118,Restaurante Feliu,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-03-21,
1119,Bar Blanca,Bar,6,Alcobendas,13,Bernarda Gallo,No,2016-07-11,2025-05-06
1120,Tienda Villa,Tienda,5,Madrid Oeste,12,Manola Larrañaga,No,2025-06-18,2025-12-24
1121,Bar Expósito,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2020-10-14,
1122,Tienda Vara,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-07-26,
1123,Bar Belda,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2019-02-17,
1124,Bar Grau,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-09-27,
1125,Bar Dalmau,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2025-10-30,
1126,Bar Blanch,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2025-12-21,
1127,Restaurante Bustamante,Restaurante,9,Leganés,15,Simón Coello,Sí,2019-09-24,
1128,Gasolinera Noriega,Gasolinera,11,Alcorcón,16,Baltasar Navas,Sí,2020-02-19,
1129,Gasolinera Falcó,Gasolinera,9,Leganés,15,Simón Coello,Sí,2020-11-24,
1130,Supermercado Macías,Supermercado,10,Móstoles,16,Baltasar Navas,Sí,2021-02-02,
1131,Gasolinera Cervera,Gasolinera,9,Leganés,15,Simón Coello,No,2017-03-22,2021-02-27
